'name';'short_name';'url_logo';'volume';'algoritm';'generation';'twitter id';'site_url';'date'
'TrueFlip';'TFL';'https://files.coinmarketcap.com/static/img/coins/200x200/trueflip.png';8924667,6;'';'';'https://twitter.com/TrueFlipLoto';'https://trueflip.io/';22.05.17
'CHIPS';'CHIPS';'https://www.cryptocompare.com/media/16746673/chips.png';21000000;'SHA256';'PoW';;;10.08.17
'HEROcoin';'PLAY';'https://files.coinmarketcap.com/static/img/coins/200x200/herocoin.png';252165029;'';'';'https://twitter.com/HEROcoinio';'https://www.herocoin.io/';24.08.17
'Sharechain';'SSS';'https://files.coinmarketcap.com/static/img/coins/200x200/sharechain.png';10000000000;'';'';'';'http://www.sharechain.org/';14.11.17
'Dai';'DAI';'https://files.coinmarketcap.com/static/img/coins/200x200/dai.png';9400495;'';'';'https://twitter.com/MakerDAO';'http://www.makerdao.com/';27.12.17
'ExclusiveCoin';'EXCL';'https://www.cryptocompare.com/media/20035/excl.png';4000000;'PoS';'PoS';'https://twitter.com/exclusivecoin';'http://exclusivecoin.pw/';06.11.16
'ToaCoin';'TOA';'https://www.cryptocompare.com/media/12318334/toacoin.png';8885254986;'Scrypt';'PoW/PoS';'https://twitter.com/ToaCoin';'http://www.toacoin.com/';09.06.17
'Interstellar Holdings';'HOLD';'https://www.cryptocompare.com/media/14913647/hold.png';1970000000;'Scrypt';'PoS';'https://twitter.com/InterstellarHLD';'https://www.interstellarcoin.com/';04.11.17
'2GIVE';'2GIVE';'https://www.cryptocompare.com/media/350986/2give.png';519365620,9;'Scrypt';'PoW/PoS';'https://twitter.com/2GiveCoin';'http://2give.info/';18.04.16
'Altcoin';'ALT';'https://files.coinmarketcap.com/static/img/coins/200x200/altcoin-alt.png';134063;'';'';'https://twitter.com/AltCoinMrktCap';'http://altcoinmarketcap.com/';25.04.17
'Project Decorum';'PDC';'https://files.coinmarketcap.com/static/img/coins/200x200/project-decorum.png';50000000;'';'';'https://twitter.com/Project_Decorum';'http://www.project-decorum.com/';03.04.16
'ChainCoin';'CHC';'https://www.cryptocompare.com/media/1383907/chc.png';23000000;'';'';'https://twitter.com/chaincointeam';'http://www.chaincoin.org/';19.01.14
'Rupee';'RUP';'https://www.cryptocompare.com/media/12318363/rup.jpg';84000000;'Scrypt';'PoW';'https://twitter.com/CryptoRupeeRUP';'https://rupeeblockchain.org/';04.05.17
'REX';'REX';'https://www.cryptocompare.com/media/12318086/rex.png';24041497,2;'';'';'https://twitter.com/rexmls';'http://rexmls.com/';26.09.17
'Sexcoin';'SXC';'https://www.cryptocompare.com/media/19924/sxc.png';250000000;'Scrypt';'PoW';'https://twitter.com/SexcoinTeam';'https://www.sexcoin.info/';28.05.13
'REAL';'REAL';'https://www.cryptocompare.com/media/1383884/rise.png';19717289,2;'';'';'https://twitter.com/real_token';'https://www.real.markets/';08.10.17
'BitBoost';'BBT';'https://files.coinmarketcap.com/static/img/coins/200x200/bitboost.png';100000000;'';'';'https://twitter.com/Bitboosters';'https://www.bitboost.net/';21.03.17
'Blockpool';'BPL';'https://files.coinmarketcap.com/static/img/coins/200x200/blockpool.png';25276358,1;'DPoS';'';'https://twitter.com/BLOCKPOOLIO';'https://www.blockpool.io/';12.04.17
'VIVO';'VIVO';'https://www.cryptocompare.com/media/12318337/vivo.png';27000000;'NeoScrypt';'PoW';'https://twitter.com/vivocrypto';'https://www.vivocrypto.com/';22.08.17
'Magnet';'MAG';'https://www.cryptocompare.com/media/16404853/mag.png';144000000;'X11';'PoW/PoS';'https://twitter.com/magnetwork_io';'http://magnetwork.io/';14.11.17
1337;1337;'https://www.cryptocompare.com/media/350976/1337.png';314159265359;'X13';'PoW/PoS';'https://twitter.com/1337CoinUpdates';'https://www.1337coin.net/';08.01.16
'EuropeCoin';'ERC';'https://files.coinmarketcap.com/static/img/coins/200x200/europecoin.png';32000000;'';'';'https://twitter.com/europecoinEUORG';'https://www.europecoin.eu.org/';18.01.15
'vSlice';'VSL';'https://www.cryptocompare.com/media/352113/d5a4e4f0366d3ae8cdbc45ad097f664c2557a55f0c237c1710-pimgpsh_fullsize_distr.jpg';33390496;'';'';'https://twitter.com/vdice_io';'https://www.vdice.io/';15.11.16
'DNotes';'NOTE';'https://files.coinmarketcap.com/static/img/coins/200x200/dnotes.png';131209915;'';'';'https://twitter.com/DNotesCoin';'http://dnotescoin.com/';08.03.14
'vTorrent';'VTR';'https://www.cryptocompare.com/media/20471/vtr.png';20000000;'Scrypt';'PoW/PoS';'https://twitter.com/vTorrentCrypto';'http://vtorrent.info/';11.12.14
'HollyWoodCoin';'HWC';'https://files.coinmarketcap.com/static/img/coins/200x200/hollywoodcoin.png';20306883;'';'';'https://twitter.com/Hollywood_Coin';'http://hollywoodcoin.us/';14.12.17
'Tokes';'TKS';'https://files.coinmarketcap.com/static/img/coins/200x200/tokes.png';50000000;'';'';'https://twitter.com/TokesPlatform';'https://tokesplatform.org/';03.12.16
'Privatix';'PRIX';'https://www.cryptocompare.com/media/9350797/prix.png';1275455,3;'';'';'https://twitter.com/Privatix1';'https://privatix.io/';01.09.17
'Startcoin';'START';'https://www.cryptocompare.com/media/19916/start.png';45079785;'X11';'PoW';'https://twitter.com/start_coin';'https://startcoin.org/';12.06.14
'Qvolta';'QVT';'https://www.cryptocompare.com/media/1383954/qvt.png';21600000;'';'';'https://twitter.com/Qvolta_platform';'https://qvolta.com/';10.10.17
'Eroscoin';'ERO';'https://www.cryptocompare.com/media/16746561/ero.png';240000000;'';'';'https://twitter.com/ErosCoinNews';'https://eroscoin.org/';14.09.17
'WandX';'WAND';'https://www.cryptocompare.com/media/12318182/wandxlogo_new1.png';72000000;'';'';'https://twitter.com/WandXDapp';'https://wandx.co/';28.09.17
'Pure';'PURE';'https://www.cryptocompare.com/media/14913451/pure.png';3686860;'X11';'PoW/PoS';'https://twitter.com/purealtcoin';'https://purealt.org/';30.10.17
'ZrCoin';'ZRC';'https://www.cryptocompare.com/media/1383548/xzc.png';4988894;'';'';'https://twitter.com/ZrCoin';'https://zrcoin.io/';18.03.17
'Creativecoin';'CREA';'https://www.cryptocompare.com/media/1382709/crea.png';115000000;'Keccak';'PoW';'https://twitter.com/Creative_Chain';'http://creativechain.org/';15.03.17
'Ethbits';'ETBS';'https://www.cryptocompare.com/media/12318348/etbs.png';1634690,8;'';'';'https://twitter.com/ethbits';'https://www.ethbits.com/';15.04.17
'Bowhead';'AHT';'https://www.cryptocompare.com/media/1383796/aht.png';100000000;'';'';'https://twitter.com/Bowheadhealth';'https://bowheadhealth.com/';30.06.17
'Internxt';'INXT';'https://www.cryptocompare.com/media/12318355/inxt.png';1119295;'';'';'https://twitter.com/internxt_io';'https://internxt.io/';09.07.17
'Zero';'ZER';'https://files.coinmarketcap.com/static/img/coins/200x200/zero.png';78948000;'Equihash';'PoW';'https://twitter.com/ZeroCurrency';'http://zero.finance/';19.02.17
'NobleCoin';'NOBL';'https://www.cryptocompare.com/media/19833/nobl.png';15000000000;'Scrypt';'PoW';'https://twitter.com/NobleCoin';'https://www.noblemovement.com/';07.01.14
'TrustPlus';'TRUST';'http://trustplus.co/TrustPlus.png';34166256,7;'X11';'PoW/PoS';'';'http://trustplus.co/';21.06.14
'Dynamic';'DYN';'https://www.cryptocompare.com/media/1383557/dyn.png';44738100;'Argon2';'PoW';'https://twitter.com/dualitychain';'https://duality.solutions/';05.05.17
'Terracoin';'TRC';'https://www.cryptocompare.com/media/19938/terracoin.png';42000000;'SHA256';'PoW';'https://twitter.com/terracoin_TRC';'http://www.terracoin.info/';26.10.12
'Global Jobcoin';'GJC';'https://www.cryptocompare.com/media/12318166/gjc.png';100000000;'';'';'https://twitter.com/Globaljobcoin';'https://www.globaljobcoin.com/';28.10.17
'Adelphoi';'ADL';'https://www.cryptocompare.com/media/1383544/adl.png';100000000;'';'';'https://twitter.com/adelphoi_io';'https://www.cryptocompare.com/coins/adl/adelphoi.io';06.12.16
'CryptoPing';'PING';'https://www.cryptocompare.com/media/1383706/ping1.png';10000000;'';'';'https://twitter.com/cryptoping';'https://cryptoping.tech/';16.05.17
'MCAP';'MCAP';'https://www.cryptocompare.com/media/1383559/mcap.png';100000000;'';'';'https://twitter.com/MCAPlabs';'https://bitcoingrowthfund.com/mcap';25.05.17
'GCN Coin';'GCN';'https://www.cryptocompare.com/media/1383899/gcn.png';200000000000;'Scrypt';'PoW';'https://twitter.com/GCNcoin';'http://www.gcoin.cf/';25.06.14
'PutinCoin';'PUT';'https://www.cryptocompare.com/media/1383668/put1.png';2000000000;'Scrypt';'PoW/PoS';'https://twitter.com/PutinCoinPUT';'https://putincoin.org/';18.06.16
'Goodomy';'GOOD';'https://files.coinmarketcap.com/static/img/coins/200x200/goodomy.png';888000000;'';'';'https://twitter.com/goodomy_token';'http://goodomy.com/';25.01.17
'SmartBillions';'SMART';'https://files.coinmarketcap.com/static/img/coins/200x200/smartbillions.png';7852650;'';'';'https://twitter.com/smartbns';'https://smartbillions.com/';14.09.17
'Magi';'XMG';'https://www.cryptocompare.com/media/20154/xmg.png';7750133,8;'M7M';'PoW/PoM/PoSII';'https://twitter.com/CoinMagi';'http://coinmagi.org/';12.08.14
'Karbo';'KRB';'https://www.cryptocompare.com/media/25792684/krb.png';10000000;'CryptoNight';'PoW';'https://twitter.com/krbcoin';'http://karbowanec.com/';30.05.16
'EverGreenCoin';'EGC';'https://www.cryptocompare.com/media/350614/egc.png';26298000;'X15';'PoW/PoS';'https://twitter.com/EverGreenCoin_';'http://evergreencoin.org/';01.12.15
'Pylon Network';'PYLNT';'https://files.coinmarketcap.com/static/img/coins/200x200/pylon-network.png';633858,3;'';'';'https://twitter.com/KlenergyTech';'https://pylon-network.org/';30.07.17
'Starta';'STA';'https://www.cryptocompare.com/media/1383620/crs.png';5293348;'';'';'https://twitter.com/startaico';'https://startaico.com/';04.07.17
'Carboncoin';'CARBON';'https://www.cryptocompare.com/media/351017/carbon.png';16000000000;'Scrypt';'PoW';'https://twitter.com/truecarboncoin';'https://www.cryptocompare.com/coins/carbon/www.carboncoin.cc';11.02.14
'Zeitcoin';'ZEIT';'https://www.cryptocompare.com/media/350984/zeit.png';99000000000;'PoS';'PoS';'https://twitter.com/Zeitcoin';'https://www.cryptocompare.com/coins/zeit/www.zeit-coin.net';28.02.14
'STRAKS';'STAK';'https://www.cryptocompare.com/media/16746740/stak.png';150000000;'Lyra2REv2';'PoW';'https://twitter.com/STRAKSproject';'https://straks.io/';20.11.17
'e-Gulden';'EFL';'https://files.coinmarketcap.com/static/img/coins/200x200/e-gulden.png';20652689;'';'';'https://twitter.com/eguldenfoundati';'http://www.e-gulden.org/';26.03.14
'FLiK';'FLIK';'https://www.cryptocompare.com/media/12318230/flik.png';600000000;'';'';'https://twitter.com/TheFlikIO';'http://www.theflik.io/';18.08.17
'Monkey Project';'MONK';'https://www.cryptocompare.com/media/20780785/monk.png';100000000;'X11';'PoW/PoS';'https://twitter.com/MONKEYPROJECT_';'http://monkey.community/';26.11.17
'Quark';'QRK';'https://www.cryptocompare.com/media/19882/qrk.png';247000000;'Multiple';'PoW';'https://twitter.com/quarkcoin';'http://www.qrk.cc/';21.07.13
'Farad';'FRD';'https://www.cryptocompare.com/media/16404865/frd.png';1600000000;'';'';'https://twitter.com/FARADCryptoken';'https://farad.energy/';02.08.17
'SmileyCoin';'SMLY';'https://www.cryptocompare.com/media/20429/smly.png';50000000000;'Scrypt';'PoW';'';'http://tutor-web.info/';04.11.14
'TheGCCcoin';'GCC';'https://www.cryptocompare.com/media/20780778/gcc.png';2400000000;'X13';'PoW/PoS';'https://twitter.com/TheGCCGroup_';'https://www.thegcccoin.com/';25.11.16
'Zephyr';'ZEPH';'https://files.coinmarketcap.com/static/img/coins/200x200/zephyr.png';2000000000;'';'';'https://twitter.com/BitsparkBTC';'https://zephyr.bitspark.io/';07.09.17
'eBoost';'EBST';'https://files.coinmarketcap.com/static/img/coins/200x200/eboostcoin.png';100000000;'Scrypt';'PoW';'https://twitter.com/eBoostCoin';'http://www.eboost.info/';29.09.16
'Ergo';'EFYT';'https://www.cryptocompare.com/media/1383646/efyt.png';150000;'';'';'https://twitter.com/ergoplatformorg';'http://ergoplatform.org/';02.07.17
'Denarius';'DNR';'https://www.cryptocompare.com/media/1383770/dnr.png';10000000;'NIST5';'PoW/PoS';'https://twitter.com/denariuscoin';'https://denarius.io/';14.02.17
'Commodity Ad Network';'CDX';'https://www.cryptocompare.com/media/16746425/cdx.png';120000000;'';'';'https://twitter.com/commodityadnet';'https://commodityadnetwork.com/';23.08.17
'MarteXcoin';'MXT';'https://www.cryptocompare.com/media/1382782/mxt.jpg';5000000;'X13';'PoW/PoS';'https://twitter.com/martexcoin';'https://martexcoin.org/';31.05.16
'Ellaism';'ELLA';'https://www.cryptocompare.com/media/14913603/ella.png';280000000;'Ethash';'PoW';'https://twitter.com/EllaismCoin';'https://ellaism.org/';11.09.17
'HunterCoin';'HUC';'https://www.cryptocompare.com/media/20037/hun.png';42000000;'Multiple';'PoW';'https://twitter.com/ChronoKings';'http://huntercoin.org/';27.01.14
'BlueCoin';'BLU';'https://www.cryptocompare.com/media/19624/blu.png';500000000;'X11';'PoW/PoS';'https://twitter.com/BlueCoin_info';'http://www.bluecoin.io/';30.03.15
'EquiTrader';'EQT';'https://www.cryptocompare.com/media/1383366/eqt.png';72000000;'Scrypt';'PoW';'https://twitter.com/Equi_Trader';'http://www.equitrader.co/';31.03.17
'bitJob';'STU';'https://www.cryptocompare.com/media/1383785/stu.png';200000000;'';'';'https://twitter.com/BitJob_Team';'https://bitjob.io/';02.08.17
'APX';'APX';'https://www.cryptocompare.com/media/1383235/apx.png';1000000;'';'';'https://twitter.com/APX_Ventures';'https://apxv.org/';20.04.17
'Embers';'MBRS';'https://www.cryptocompare.com/media/1384010/mbrs.png';50000000;'';'';'https://twitter.com/TheEmbermine';'https://embermine.com/';12.05.17
'Cryptopay';'CPAY';'https://www.cryptocompare.com/media/12318303/cpay.png';320000000;'';'';'https://twitter.com/cryptopay';'https://cryptopay.me/';17.09.17
'NEVERDIE';'NDC';'https://www.cryptocompare.com/media/1383827/ndc.png';400000000;'';'';'https://twitter.com/nevereverdie';'https://neverdie.com/';30.06.17
'Qbic';'QBIC';'https://files.coinmarketcap.com/static/img/coins/200x200/qbic.png';948622;'';'';'https://twitter.com/CryptoQBIC';'http://qbic.io/';24.01.18
'ParkByte';'PKB';'https://www.cryptocompare.com/media/20694/pkb.png';25000000;'SHA256';'PoW/PoS';'https://twitter.com/ParkByte_PKB';'http://www.parkbyte.com/';07.05.15
'FORCE';'FOR';'https://www.cryptocompare.com/media/20780764/for.png';220000000;;'PoS';'https://twitter.com/forcecoinunited';'https://forcecoin.io/';05.11.17
'Anoncoin';'ANC';'https://files.coinmarketcap.com/static/img/coins/200x200/anoncoin.png';2110317;'';'';'https://twitter.com/AnoncoinNews';'https://anoncoin.net/';15.07.13
'Yocoin';'YOC';'https://www.cryptocompare.com/media/350957/yoc.png';168351300;'Scrypt';'PoW';'https://twitter.com/yocoin15';'http://www.yocoin.org/';19.05.16
'Footy Cash';'XFT';'https://www.cryptocompare.com/media/20780662/xft.png';4500000;'Scrypt';'PoW';'https://twitter.com/Footy_Cash';'http://beta.footycash.com/';20.09.17
'Accelerator Network';'ACC';'https://www.cryptocompare.com/media/27010467/acc.png';336314;'';'';'https://twitter.com/Accelerator_Net';'https://accelerator.network/';20.11.17
'Ixcoin';'IXC';'https://www.cryptocompare.com/media/19761/ixc.png';21000000;'SHA256';'PoW';'https://twitter.com/Ixcoin';'https://www.ixcoin.co/';10.08.11
'Adzcoin';'ADZ';'https://www.cryptocompare.com/media/351424/adz1.jpg';84000000;'X11';'PoW';'https://twitter.com/ADZbuzz';'http://adzcoin.org/';25.11.15
'Greencoin';'GRE';'https://www.cryptocompare.com/media/1382396/grn.png';10000000000;'Scrypt';'PoW';'https://twitter.com/GoGreenCoin';'http://www.grcoin.com/';02.06.14
'Emphy';'EPY';'https://www.cryptocompare.com/media/14913643/epy.png';15375000;'';'';'https://twitter.com/EmphyOfficial';'https://emphy.io/';04.09.17
'Etheriya';'RIYA';'https://www.cryptocompare.com/media/9350737/riya.png';1861532;'';'';'https://twitter.com/RealEtheriya';'http://www.etheriya.net/';20.06.17
'OP Coin';'OPC';'https://www.cryptocompare.com/media/27010474/opc.png';2000000000;'Scrypt';'PoW/PoS';'https://twitter.com/OPCoin.official';'https://opcoin.info/';14.11.17
'Intelligent Trading Tech';'ITT';'https://www.cryptocompare.com/media/1384050/itt.png';11500000;'';'';'https://twitter.com/ITT_Token';'http://intelligenttrading.org/';18.08.17
'Primalbase Token';'PBT';'https://www.cryptocompare.com/media/1383324/pbt.png';1250;'';'';'https://twitter.com/primalbasehq';'http://primalbase.com/';24.05.17
'LuckChain';'BASH';'https://files.coinmarketcap.com/static/img/coins/200x200/luckchain.png';1000000000;'Scrypt';'PoW/PoS';'https://twitter.com/LuckChain';'http://luckchain.org/';29.11.16
'Dinastycoin';'DCY';'https://www.cryptocompare.com/media/1383767/dcy.png';2000000000;'CryptoNight';'PoW';'https://twitter.com/dinastycoin';'http://www.dinastycoin.com/';30.05.17
'Condensate';'RAIN';'https://www.cryptocompare.com/media/1383114/rain.png';500000000;'X11';'PoW/PoS';'https://twitter.com/condensate_rain';'http://condensate.co/';30.04.17
'Crypto Bullion';'CBX';'https://www.cryptocompare.com/media/20697/cbx.png';1000000;'Scrypt';'PoW/PoS';'https://twitter.com/CryptoBullionX';'http://cryptobullion.io/';28.06.13
'Centurion';'CNT';'https://www.cryptocompare.com/media/1383150/cnt.png';250000000;'X11';'PoW/PoS';'https://twitter.com/centurion_coin';'http://www.centurionlab.org/';20.03.17
'DigitalPrice';'DP';'https://www.cryptocompare.com/media/1383772/dp.png';24629450;'X11';'PoW';'https://twitter.com/digitalprice_';'http://digitalprice.org/';21.04.16
'ELTCOIN';'ELTCOIN';'https://www.cryptocompare.com/media/16746556/eltcoin.png';100000000;'';'';'https://twitter.com/officialELTCOIN';'https://www.eltcoin.tech/';12.10.17
'DraftCoin';'DFT';'https://www.cryptocompare.com/media/9350712/dft.png';17405891,2;'Scrypt';'PoS';'https://twitter.com/Draftcoin';'https://www.cryptocompare.com/coins/dft/BTCDraft.com';19.11.15
'Darcrus';'DAR';'https://www.cryptocompare.com/media/351930/dar.png';14055048;'';'';'https://twitter.com/darcrus';'https://darcr.us/';12.12.16
'Elementrem';'ELE';'https://www.cryptocompare.com/media/351793/ele.png';25947521;'Ethash';'PoW';'https://twitter.com/elementrem';'http://www.elementrem.org/';04.07.16
'FundYourselfNow';'FYN';'https://files.coinmarketcap.com/static/img/coins/200x200/fundyourselfnow.png';12500000;'';'';'https://twitter.com/fundyourselfnow';'https://www.fundyourselfnow.com/';13.05.17
'Unify';'UNIFY';'https://files.coinmarketcap.com/static/img/coins/200x200/unify.png';19276800;'';'';'https://twitter.com/unifycrypto';'http://www.unify.today/';23.06.17
'WorldCoin';'WDC';'https://www.cryptocompare.com/media/19949/wdc.png';265420800;'Scrypt';'PoW';'https://twitter.com/worldcoin_dach';'http://www.worldcoinalliance.net/';14.05.13
'CampusCoin';'CMPCO';'https://files.coinmarketcap.com/static/img/coins/200x200/campuscoin.png';1010000000;'Scrypt';'PoW';'https://twitter.com/CampusCoinORG';'http://www.campuscoinproject.org/';06.07.17
'Linx';'LINX';'https://www.cryptocompare.com/media/9350783/linx.png';100000000;'Scrypt';'PoW';'https://twitter.com/linXcoin';'https://mylinx.io/';20.05.17
'Version';'V';'https://files.coinmarketcap.com/static/img/coins/200x200/version.png';477590354;'';'';'https://twitter.com/VersionCrypto';'http://version2.org/';01.06.17
